country,match_type,keyword,campaign,current_bid,sweet_spot_bid,recommended_bid,action,impressions,orders,acos
US,PHRASE,keyword-25e931,US-Campaign-8E1D8D,0.22,0.1604592968007602,0.22,maintain,177103,71,0.0505717686466571
UK,PHRASE,keyword-509e31,UK-Campaign-772E92,0.27,0.1614092953523238,0.23,decrease,177066,234,0.0916616120169836
US,PHRASE,keyword-2c0a79,US-Campaign-7E4A49,0.5,0.1604592968007602,0.2876117268501966,decrease,177017,7,0.2007765710519528
FR,BROAD,kw-3w-c7050f,FR-Campaign-18A68C,0.25,0.26,0.2232843137254902,decrease,176747,95,0.0618173672271688
US,BROAD,keyword-93bc63,US-Campaign-04DC2A,0.5,0.1107136970496126,0.2801420838971583,decrease,176731,37,0.2671431876326819
US,PHRASE,keyword-3d6576,US-Campaign-7C1156,0.35,0.1604592968007602,0.2876117268501966,decrease,176701,123,0.0514180065879642
CA,BROAD,keyword-3777c9,CA-Campaign-491073,0.92,0.2935599159074982,0.41,decrease,176684,245,0.0473130022403828
DE,PHRASE,keyword-150448,DE-Campaign-30A6A7,0.2,0.0757186081694402,0.2,maintain,176651,81,0.0448302472504682
DE,PHRASE,keyword-a32fac,DE-Campaign-40385E,0.26,0.0757186081694402,0.259519014177819,decrease,176634,22,0.1221608399753731
CA,PHRASE,kw-3w-cd8e38,CA-Campaign-B353B0,1.3,0.2890287277701778,0.5994039735099338,decrease,176130,9,0.1271584072992873
CA,BROAD,keyword-cdee6e,CA-Campaign-C87424,0.5,0.2935599159074982,0.41,decrease,176118,43,0.0873556001261732
US,EXACT,keyword-e57247,US-Campaign-205B31,0.66,0.2222651261781696,0.66,maintain,176048,67,0.1025475084629915
CA,BROAD,keyword-06949d,CA-Campaign-36A417,0.6,0.2935599159074982,0.41,decrease,176032,24,0.1144216127016483
CA,PHRASE,keyword-7a1c0b,CA-Campaign-F15A91,0.7,0.2890287277701778,0.5994039735099338,decrease,175980,59,0.1279090685299854
CA,BROAD,kw-3w-25ad6b,CA-Campaign-C40D2B,0.29,0.2935599159074982,0.2935599159074982,increase,175916,7,0.0375037690924025
US,BROAD,keyword-9dfc8d,US-Campaign-3DB092,0.02,0.1107136970496126,0.1107136970496126,increase,175865,5,0.0508245162520255
US,BROAD,kw-3w-936151,US-Campaign-ECE2F3,0.9,0.1107136970496126,0.2801420838971583,decrease,175672,21,0.074893338105948
FR,BROAD,kw-3w-98a35e,Campaign-E7947D,0.31,0.26,0.2232843137254902,decrease,175663,118,0.0841792802686657
US,BROAD,kw-3w-e0667b,US-Campaign-362AC7,0.95,0.1107136970496126,0.2801420838971583,decrease,175490,43,0.0746430876349583
US,EXACT,kw-3w-93f42d,Campaign-44176C,0.67,0.2222651261781696,0.67,maintain,175244,77,0.1025604478585097
CA,BROAD,keyword-99a6fa,CA-Campaign-EA6D18,0.42,0.2935599159074982,0.41,decrease,175196,1,0.1302273365141734
CA,BROAD,keyword-3d78bf,CA-Campaign-447543,0.6,0.2935599159074982,0.41,decrease,175159,2,0.3439578989176844
CA,BROAD,kw-3w-adc9e9,CA-Campaign-68043B,0.35,0.2935599159074982,0.35,maintain,175148,11,0.1669507960131691
US,BROAD,keyword-73c095,US-Campaign-21F1AF,2.0,0.1107136970496126,0.2801420838971583,decrease,175063,64,0.1540741640072152
US,PHRASE,keyword-e89c20,US-Campaign-6FC422,2.0,0.1604592968007602,0.2876117268501966,decrease,175052,120,0.1080273705566138
US,PHRASE,keyword-150448,US-Campaign-2CF417,0.99,0.1604592968007602,0.2876117268501966,decrease,174921,176,0.0760537389967017
US,EXACT,kw-5w-caeb8f,US-Campaign-214AB5,0.9,0.2222651261781696,0.9,maintain,174758,120,0.0530415698509611
US,BROAD,kw-3w-2e4ad4,US-Campaign-13870A,0.75,0.1107136970496126,0.2801420838971583,decrease,174699,67,0.1569142598561088
CA,BROAD,keyword-3ed6eb,CA-Campaign-B1469D,0.55,0.2935599159074982,0.41,decrease,174671,2,0.1550204157386785
UK,BROAD,kw-3w-adc9e9,UK-Campaign-696171,0.22,0.1852514619883041,0.22,maintain,174486,28,0.3327727576301327
CA,BROAD,keyword-b138fe,CA-Campaign-66CBEC,0.55,0.2935599159074982,0.41,decrease,174476,20,0.1310244729775274
ES,BROAD,kw-4w-a17088,ES-Campaign-A42506,0.2,0.1474180865006553,0.1971257651641625,decrease,174420,5,0.1157894736842105
IT,EXACT,keyword-ff4d32,IT-Campaign-915088,0.28,0.1316693679092382,0.1976331877729258,decrease,174401,9,0.1641449063152471
US,EXACT,kw-4w-6cf884,US-Campaign-3C952F,0.7,0.2222651261781696,0.7,maintain,174161,7,0.0810650541019371
IT,BROAD,kw-4w-f5ddb5,Campaign-5140C2,0.5,0.1387337278106508,0.1706684491978609,decrease,174135,39,0.1103108627108732
DE,PHRASE,keyword-c48ef7,DE-Campaign-DD0E85,0.37,0.0757186081694402,0.259519014177819,decrease,174022,148,0.0789233812322852
DE,BROAD,keyword-8f9c9b,DE-Campaign-E0C112,0.2,0.184690067214339,0.2,maintain,173795,15,0.6016166960611405
US,BROAD,keyword-dab794,US-Campaign-3A34CE,0.44,0.1107136970496126,0.2801420838971583,decrease,173751,15,0.1515340128115355
CA,BROAD,kw-3w-daec08,CA-Campaign-BF6E38,0.6,0.2935599159074982,0.41,decrease,173737,9,0.1085164702122095
ES,BROAD,kw-3w-66872c,ES-Campaign-FEA15C,0.24,0.1474180865006553,0.1971257651641625,decrease,173731,2,0.1035845931940808
US,BROAD,keyword-b4c951,US-Campaign-9258D3,0.5,0.1107136970496126,0.2801420838971583,decrease,173613,78,0.2589159948452063
US,EXACT,kw-4w-51a903,US-Campaign-0EF4DB,0.55,0.2222651261781696,0.55,maintain,173608,2,0.2270571251804495
FR,EXACT,kw-3w-efe4c5,FR-Campaign-C91742,0.31,0.2731457431457432,0.25,decrease,173605,160,0.0403922242438079
US,PHRASE,keyword-08aaa3,US-Campaign-20862F,0.75,0.1604592968007602,0.2876117268501966,decrease,173560,19,0.5718555204508582
CA,PHRASE,keyword-3777c9,CA-Campaign-B353B0,1.3,0.2890287277701778,0.5994039735099338,decrease,173509,66,0.0373452626293558
US,BROAD,keyword-733035,US-Campaign-8FD574,0.6,0.1107136970496126,0.2801420838971583,decrease,173465,62,0.0977206990670957
CA,EXACT,keyword-73c095,CA-Campaign-6E6426,0.81,0.3397612359550562,0.5350323732976111,decrease,173282,336,0.095949548600998
IT,BROAD,kw-3w-7344da,IT-Campaign-A17CB8,0.22,0.1387337278106508,0.1706684491978609,decrease,173248,3,0.0345007841087297
US,BROAD,keyword-0ddab3,US-Campaign-1CFC38,0.9,0.1107136970496126,0.2801420838971583,decrease,173162,123,0.0638934253261647
US,PHRASE,keyword-5b1bab,US-Campaign-43C199,1.1,0.1604592968007602,0.2876117268501966,decrease,173091,184,0.0745539288347059
DE,BROAD,kw-3w-516374,DE-Campaign-4771E0,0.5,0.184690067214339,0.2288114104595879,decrease,173050,108,0.1630878519571727
US,BROAD,keyword-66a178,US-Campaign-541730,0.36,0.1107136970496126,0.2801420838971583,decrease,173015,10,0.0393075543952204
US,EXACT,kw-3w-3c9134,US-Campaign-E4891E,0.6,0.2222651261781696,0.6,maintain,172975,89,0.205937544596549
US,BROAD,keyword-89dfb4,US-Campaign-28253F,0.35,0.1107136970496126,0.2801420838971583,decrease,172942,42,0.1935873421626744
US,BROAD,keyword-3c9d40,US-Campaign-7A2884,1.09,0.1107136970496126,0.2801420838971583,decrease,172901,137,0.0885279632542926
US,BROAD,kw-3w-c747d4,US-Campaign-20F4E9,0.4,0.1107136970496126,0.2801420838971583,decrease,172855,67,0.2271749935302241
UK,EXACT,keyword-52177e,UK-Campaign-84D080,0.26,0.1729739130434782,0.23,decrease,172756,56,0.1515204425414386
MX,PHRASE,kw-3w-f69024,MX-Campaign-BE17CE,9.0,2.01,4.983560606060607,decrease,172718,4,0.2317053562456034
US,BROAD,keyword-a01dc9,US-Campaign-949BA0,0.55,0.1107136970496126,0.2801420838971583,decrease,172707,1,0.7707489878542509
FR,EXACT,kw-3w-d6a1f2,FR-Campaign-157C53,0.25,0.2731457431457432,0.25,maintain,172657,1,1.03155881415365
US,BROAD,keyword-800214,US-Campaign-431F86,0.2,0.1107136970496126,0.2,maintain,172533,398,0.0421411205189764
US,PHRASE,kw-3w-cbaab2,US-Campaign-C26E20,0.48,0.1604592968007602,0.2876117268501966,decrease,172476,56,0.1221395375496147
US,BROAD,keyword-b093c4,US-Campaign-F02562,0.86,0.1107136970496126,0.2801420838971583,decrease,172457,194,0.0882652561023846
US,BROAD,kw-3w-29451b,US-Campaign-6CAB55,0.75,0.1107136970496126,0.2801420838971583,decrease,172367,26,0.1074294116081645
US,BROAD,keyword-c8de5e,US-Campaign-28716F,0.98,0.1107136970496126,0.2801420838971583,decrease,172365,125,0.1342522827310576
IT,EXACT,kw-4w-12a8ed,IT-Campaign-16B33F,0.22,0.1316693679092382,0.1976331877729258,decrease,172326,28,0.1614564063748845
US,BROAD,keyword-ed1b78,Campaign-39FA03,0.92,0.1107136970496126,0.2801420838971583,decrease,172324,233,0.0750744065378605
US,BROAD,keyword-babbbf,US-Campaign-13FE09,1.0,0.1107136970496126,0.2801420838971583,decrease,172297,29,0.049456497747582
DE,PHRASE,keyword-29776d,DE-Campaign-9EE157,0.85,0.0757186081694402,0.259519014177819,decrease,171970,76,0.1703630014409295
US,BROAD,keyword-e6d0b0,US-Campaign-2CA10D,2.26,0.1107136970496126,0.2801420838971583,decrease,171921,19,0.4387692888638894
FR,BROAD,kw-3w-7025e0,FR-Campaign-B01BED,0.25,0.26,0.2232843137254902,decrease,171696,2,0.4642153644123441
CA,PHRASE,keyword-cb8881,CA-Campaign-EE4279,0.65,0.2890287277701778,0.5994039735099338,decrease,171582,37,0.0546717800525084
US,PHRASE,keyword-150448,US-Campaign-600CEC,0.95,0.1604592968007602,0.2876117268501966,decrease,171447,285,0.1135186133995922
CA,PHRASE,keyword-1ae56f,CA-Campaign-DBD832,0.65,0.2890287277701778,0.5994039735099338,decrease,171386,23,0.0868955589802517
US,BROAD,keyword-8596d3,US-Campaign-D8A783,0.35,0.1107136970496126,0.2801420838971583,decrease,171339,44,0.1416589649801058
US,BROAD,keyword-6accba,US-Campaign-5A2EBD,0.8,0.1107136970496126,0.2801420838971583,decrease,171235,33,0.0841764089978459
CA,BROAD,kw-3w-a38e62,CA-Campaign-46E390,0.6,0.2935599159074982,0.41,decrease,171189,3,0.1742926063483554
CA,BROAD,keyword-98b966,CA-Campaign-A5FD7C,0.38,0.2935599159074982,0.38,maintain,170725,1,0.2789954337899544
US,PHRASE,kw-5w-a3678d,US-Campaign-ED3660,0.51,0.1604592968007602,0.2876117268501966,decrease,170654,86,0.106158016680263
US,EXACT,kw-3w-e099f7,Campaign-CCB260,0.72,0.2222651261781696,0.72,maintain,170609,104,0.1132721356746978
US,BROAD,keyword-2307d7,US-Campaign-157795,0.65,0.1107136970496126,0.2801420838971583,decrease,170554,29,0.5304644476668651
US,BROAD,keyword-ded94d,US-Campaign-5E27D1,0.79,0.1107136970496126,0.2801420838971583,decrease,170293,79,0.1007972543264233
DE,BROAD,keyword-58367f,DE-Campaign-8E5B76,0.31,0.184690067214339,0.2288114104595879,decrease,170267,67,0.092995796460518
CA,BROAD,kw-3w-73549d,CA-Campaign-07015A,0.6,0.2935599159074982,0.41,decrease,170180,6,0.2485838053982005
US,EXACT,kw-5w-2ed6ad,US-Campaign-EC81D9,0.62,0.2222651261781696,0.62,maintain,170161,60,0.1458467300949547
ES,BROAD,keyword-e1359a,ES-Campaign-F24159,0.21,0.1474180865006553,0.1971257651641625,decrease,170054,0,2975.0
US,BROAD,kw-5w-e414b1,US-Campaign-35902D,1.5,0.1107136970496126,0.2801420838971583,decrease,169990,53,0.0867834386896589
US,BROAD,kw-3w-7e72d5,US-Campaign-B03944,1.1,0.1107136970496126,0.2801420838971583,decrease,169858,55,0.2068806967246368
CA,BROAD,keyword-8fce7c,CA-Campaign-19D2F7,0.32,0.2935599159074982,0.32,maintain,169621,4,0.0486435165545522
US,BROAD,kw-3w-7ddd65,Campaign-97D7C1,0.2,0.1107136970496126,0.2,maintain,169619,18,0.1425378484375659
DE,PHRASE,keyword-5fbfca,DE-Campaign-21C6DA,0.45,0.0757186081694402,0.259519014177819,decrease,169609,75,0.1152890181854608
CA,BROAD,keyword-d3d8c8,CA-Campaign-4414A5,0.54,0.2935599159074982,0.41,decrease,169587,108,0.0622290157727918
ES,BROAD,keyword-3c3508,ES-Campaign-92769B,0.1,0.1474180865006553,0.1186842105263158,increase,169575,27,0.2042168529291076
FR,BROAD,kw-3w-9abe9c,FR-Campaign-DF6F19,0.22,0.26,0.25,increase,169532,22,0.2095554530072296
MX,PHRASE,kw-3w-8e8132,MX-Campaign-615B26,2.0,2.01,2.01,increase,169485,8,0.034866090807859
CA,BROAD,keyword-65cf04,CA-Campaign-BF6E38,0.6,0.2935599159074982,0.41,decrease,169363,6,0.1840686435663094
US,PHRASE,keyword-3c0b5f,US-Campaign-5861ED,0.19,0.1604592968007602,0.19,maintain,169255,35,0.1746759357639415
US,BROAD,keyword-e93b17,US-Campaign-CB6E50,0.86,0.1107136970496126,0.2801420838971583,decrease,169254,253,0.0493139921098233
US,BROAD,kw-5w-7d81bb,US-Campaign-AFCB99,0.64,0.1107136970496126,0.2801420838971583,decrease,169080,160,0.0605675390469225
CA,BROAD,kw-4w-76d25b,CA-Campaign-D9ABEA,0.55,0.2935599159074982,0.41,decrease,169045,29,0.1050696899416811
FR,EXACT,keyword-a843d9,FR-Campaign-E933B1,0.65,0.2731457431457432,0.25,decrease,169017,110,0.1583933840756829
US,BROAD,kw-5w-3bab39,US-Campaign-EAD019,0.62,0.1107136970496126,0.2801420838971583,decrease,169003,17,0.0349712307143948
FR,BROAD,keyword-e50b4b,FR-Campaign-2B6320,0.25,0.26,0.2232843137254902,decrease,168987,8,0.0609263481363996
US,EXACT,kw-3w-07ba6a,US-Campaign-0A0877,0.38,0.2222651261781696,0.38,maintain,168912,78,0.0900845792486905
US,BROAD,kw-3w-0f28ac,US-Campaign-099EE9,0.9,0.1107136970496126,0.2801420838971583,decrease,168748,232,0.1013715616372818
FR,BROAD,keyword-8c0ae1,FR-Campaign-B7E5B2,0.35,0.26,0.2232843137254902,decrease,168693,31,0.421696740395809
US,BROAD,keyword-19a1df,US-Campaign-6D9FDF,3.0,0.1107136970496126,0.2801420838971583,decrease,168689,110,0.3138552312262539
US,BROAD,keyword-a0fc0d,US-Campaign-21F1AF,1.5,0.1107136970496126,0.2801420838971583,decrease,168681,34,0.1950076272361669
US,BROAD,kw-4w-4d2a1e,Campaign-CF8CC4,0.27,0.1107136970496126,0.27,maintain,168515,21,0.0315147690813823
US,BROAD,kw-3w-d446a6,US-Campaign-D85843,0.5,0.1107136970496126,0.2801420838971583,decrease,168235,33,0.0966916624134636
US,EXACT,kw-3w-838531,US-Campaign-69412A,0.35,0.2222651261781696,0.35,maintain,168193,95,0.1410181412586148
US,PHRASE,keyword-c37a55,US-Campaign-8BD3F8,0.4,0.1604592968007602,0.2876117268501966,decrease,168188,20,0.0556714930535201
US,EXACT,keyword-208711,US-Campaign-A1AE67,0.5,0.2222651261781696,0.5,maintain,168013,44,0.0451861144123127
US,EXACT,kw-3w-d58649,US-Campaign-611F3D,1.05,0.2222651261781696,1.05,maintain,167895,83,0.120383744541746
CA,PHRASE,kw-3w-13a34e,CA-Campaign-CBED31,0.6,0.2890287277701778,0.5994039735099338,decrease,167861,24,0.0419477623202338
US,BROAD,kw-3w-1fcc98,US-Campaign-39160F,0.52,0.1107136970496126,0.2801420838971583,decrease,167631,22,0.1046713830076004
US,PHRASE,keyword-ce992c,US-Campaign-E66869,0.93,0.1604592968007602,0.2876117268501966,decrease,167600,7,0.1818106575807319
US,EXACT,kw-4w-957035,US-Campaign-291C9F,0.35,0.2222651261781696,0.35,maintain,167579,4,0.317193443854788
US,PHRASE,keyword-3b15da,US-Campaign-385CD5,0.45,0.1604592968007602,0.2876117268501966,decrease,167527,77,0.0320836362720556
CA,BROAD,keyword-f6429c,CA-Campaign-DF0CFE,0.55,0.2935599159074982,0.41,decrease,167302,13,0.0532655687931091
US,BROAD,keyword-765063,US-Campaign-3EB564,0.6,0.1107136970496126,0.2801420838971583,decrease,167284,19,0.0924886580064666
IT,BROAD,kw-5w-899a72,IT-Campaign-9212BB,0.2,0.1387337278106508,0.1706684491978609,decrease,167277,2,0.0875752320718147
DE,PHRASE,keyword-77c0dc,DE-Campaign-9EE157,0.6,0.0757186081694402,0.259519014177819,decrease,167164,38,0.2353796405384403
US,BROAD,keyword-d8353e,US-Campaign-13FE09,0.75,0.1107136970496126,0.2801420838971583,decrease,167107,39,0.0253713539151921
US,BROAD,kw-3w-3e005c,US-Campaign-E9E029,0.37,0.1107136970496126,0.2801420838971583,decrease,166961,30,0.2158446269915543
US,PHRASE,keyword-7bc122,US-Campaign-39EF15,0.98,0.1604592968007602,0.2876117268501966,decrease,166917,8,0.395011914217633
FR,BROAD,keyword-5f72c5,FR-Campaign-7371EC,0.31,0.26,0.2232843137254902,decrease,166858,47,0.0923170899206986
US,PHRASE,keyword-bfda10,US-Campaign-CE15DB,0.4,0.1604592968007602,0.2876117268501966,decrease,166818,119,0.1684846301692297
CA,EXACT,kw-4w-f5d5e7,CA-Campaign-381195,0.48,0.3397612359550562,0.48,maintain,166788,96,0.2003490545700457
US,BROAD,keyword-a213d5,US-Campaign-852B4A,0.35,0.1107136970496126,0.2801420838971583,decrease,166679,72,0.045488390983551
US,EXACT,kw-4w-b83320,US-Campaign-CA53B6,1.2,0.2222651261781696,1.2,maintain,166610,10,0.1221535735450294
ES,EXACT,kw-3w-ea79b8,ES-Campaign-BC5CB3,0.26,0.13808,0.21,decrease,166590,38,0.1071915904381664
IT,BROAD,kw-3w-6dd04d,IT-Campaign-48AF79,0.16,0.1387337278106508,0.16,maintain,166585,93,0.0760086629107075
DE,BROAD,keyword-88330a,DE-Campaign-20C4BE,0.33,0.184690067214339,0.2288114104595879,decrease,166571,132,0.1143073977847668
CA,BROAD,keyword-f71821,CA-Campaign-7C00EB,0.41,0.2935599159074982,0.41,maintain,166104,6,0.0776147609274349
US,BROAD,kw-3w-7ddd65,US-Campaign-431F86,0.2,0.1107136970496126,0.2,maintain,166062,98,0.0587035446155069
CA,BROAD,keyword-25a2d9,CA-Campaign-5DB7C0,0.33,0.2935599159074982,0.33,maintain,166011,73,0.0788677131792209
US,BROAD,kw-4w-61842d,US-Campaign-5C1546,0.34,0.1107136970496126,0.2801420838971583,decrease,165909,17,0.1217195727716545
US,BROAD,keyword-02a1fd,Campaign-AD4059,0.51,0.1107136970496126,0.2801420838971583,decrease,165894,182,0.0839553548447481
CA,PHRASE,kw-4w-bf6c73,CA-Campaign-FF0D98,0.33,0.2890287277701778,0.33,maintain,165809,165,0.0752709210231826
DE,BROAD,keyword-1f7182,DE-Campaign-90BAE2,0.48,0.184690067214339,0.2288114104595879,decrease,165805,31,0.0896750164522045
US,EXACT,keyword-350196,US-Campaign-021C20,1.09,0.2222651261781696,1.09,maintain,165718,98,0.0743316970332147
US,EXACT,kw-6w-b30991,US-Campaign-09E5BF,0.31,0.2222651261781696,0.31,maintain,165696,211,0.0495973593697258
US,BROAD,kw-3w-d269b1,US-Campaign-ED7F39,0.5,0.1107136970496126,0.2801420838971583,decrease,165583,86,0.0772219298939166
FR,BROAD,kw-3w-b3534b,FR-Campaign-6A27B4,0.38,0.26,0.2232843137254902,decrease,165541,67,0.0918555681073249
US,BROAD,kw-3w-b2b671,US-Campaign-431F86,0.2,0.1107136970496126,0.2,maintain,165508,131,0.0913819183129237
US,PHRASE,keyword-9dfc8d,US-Campaign-E8CFDF,0.85,0.1604592968007602,0.2876117268501966,decrease,165418,51,0.1194366772474357
CA,BROAD,kw-3w-af38a8,CA-Campaign-B8B00A,0.6,0.2935599159074982,0.41,decrease,165381,3,0.4082278481012658
US,BROAD,keyword-939392,US-Campaign-BF350B,0.6,0.1107136970496126,0.2801420838971583,decrease,165368,36,0.0515146322066529
DE,BROAD,keyword-040bb6,DE-Campaign-A0DEA2,0.2,0.184690067214339,0.2,maintain,165198,1,0.3470993117010816
US,BROAD,kw-3w-0f28ac,US-Campaign-1CCBA0,1.0,0.1107136970496126,0.2801420838971583,decrease,165123,142,0.1502609612722686
CA,BROAD,keyword-1dc93a,CA-Campaign-B24864,0.5,0.2935599159074982,0.41,decrease,165063,31,0.085438827106233
DE,BROAD,keyword-c472c2,DE-Campaign-CD8B38,0.49,0.184690067214339,0.2288114104595879,decrease,165023,120,0.1588893701415642
US,EXACT,kw-4w-92b62c,US-Campaign-0EF4DB,0.61,0.2222651261781696,0.61,maintain,164921,1,0.1027281913102054
CA,EXACT,kw-3w-3e005c,CA-Campaign-1A6BB6,0.85,0.3397612359550562,0.5350323732976111,decrease,164851,39,0.2453280645426854
US,PHRASE,keyword-5199fd,US-Campaign-B575AC,0.5,0.1604592968007602,0.2876117268501966,decrease,164850,16,0.0288428455677205
US,PHRASE,keyword-50bd8c,US-Campaign-33B2BA,0.4,0.1604592968007602,0.2876117268501966,decrease,164808,55,0.093610979649787
US,BROAD,kw-3w-9a2c9d,US-Campaign-574E23,0.7,0.1107136970496126,0.2801420838971583,decrease,164704,26,0.2318347485175043
US,PHRASE,keyword-a843d9,US-Campaign-8BDFD3,1.11,0.1604592968007602,0.2876117268501966,decrease,164648,72,0.0763156491731451
ES,BROAD,keyword-d59a9f,ES-Campaign-A42506,0.2,0.1474180865006553,0.1971257651641625,decrease,164492,2,0.1134344570741358
DE,BROAD,keyword-4d8a60,DE-Campaign-80D873,0.34,0.184690067214339,0.2288114104595879,decrease,164331,136,0.0779246130309315
US,BROAD,kw-4w-f57b26,US-Campaign-876DA3,0.7,0.1107136970496126,0.2801420838971583,decrease,164246,27,0.0512272439090662
US,EXACT,keyword-2d2247,US-Campaign-0ABD2E,0.7,0.2222651261781696,0.7,maintain,164182,73,0.1175041317258776
US,BROAD,kw-5w-b29825,US-Campaign-EAD019,0.82,0.1107136970496126,0.2801420838971583,decrease,164081,17,0.0656667898525367
FR,PHRASE,kw-3w-ec7b05,FR-Campaign-02896D,0.51,0.1539078498293515,0.25,decrease,163966,42,0.1283986448428278
US,BROAD,kw-4w-178861,US-Campaign-0DE80E,8.0,0.1107136970496126,0.2801420838971583,decrease,163917,224,0.0307540495765295
CA,BROAD,kw-3w-864933,Campaign-988262,0.66,0.2935599159074982,0.41,decrease,163889,9,0.2863166312269414
US,BROAD,kw-3w-09a781,US-Campaign-6B719F,0.8,0.1107136970496126,0.2801420838971583,decrease,163761,162,0.0641567513522909
US,BROAD,keyword-94c8a2,Campaign-6CC258,0.35,0.1107136970496126,0.2801420838971583,decrease,163662,7,0.2757726540051861
DE,BROAD,keyword-826b7a,DE-Campaign-934462,0.78,0.184690067214339,0.2288114104595879,decrease,163626,110,0.1172857708793156
ES,BROAD,keyword-895fd5,ES-Campaign-254A9D,0.15,0.1474180865006553,0.15,maintain,163263,0,1318.0
